item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM002325,ORD00452,PROD0175,9,19700.31,23.57
ITEM002326,ORD00127,PROD0459,2,16158.53,97.65
ITEM002327,ORD00435,PROD0469,10,38996.76,68.3
ITEM002328,ORD00492,PROD0097,10,3069.19,65.82
ITEM002329,ORD00158,PROD0414,6,34961.29,67.09
ITEM002330,ORD00188,PROD0137,8,38913.4,64.79
ITEM002331,ORD00134,PROD0085,9,35569.98,64.74
ITEM002332,ORD00241,PROD0057,10,18977.77,76.69
ITEM002333,ORD00324,PROD0005,9,9078.81,76.91
ITEM002334,ORD00689,PROD0372,7,41526.91,52.49
ITEM002335,ORD00340,PROD0064,10,19974.52,12.55
ITEM002336,ORD00422,PROD0436,2,32696.84,62.98
ITEM002337,ORD00767,PROD0295,5,40192.9,21.9
ITEM002338,ORD00703,PROD0290,6,42827.58,1.07
ITEM002339,ORD00889,PROD0487,5,4258.51,30.65
ITEM002340,ORD00861,PROD0466,2,36292.18,40.52
ITEM002341,ORD00402,PROD0488,2,37329.71,11.07
ITEM002342,ORD00016,PROD0020,3,37952.9,91.99
ITEM002343,ORD00309,PROD0012,1,49907.1,17.81
ITEM002344,ORD00906,PROD0333,8,28889.93,29.12
ITEM002345,ORD00304,PROD0035,2,23029.13,61.05
ITEM002346,ORD00951,PROD0206,2,25103.2,41.9
ITEM002347,ORD00732,PROD0019,4,32572.12,58.14
ITEM002348,ORD00067,PROD0125,1,14687.43,65.36
ITEM002349,ORD00137,PROD0128,3,22491.79,35.28
ITEM002350,ORD00341,PROD0158,9,5016.04,96.97
ITEM002351,ORD00077,PROD0170,6,4008.35,58.28
ITEM002352,ORD00946,PROD0089,9,6185.32,0.47
ITEM002353,ORD00399,PROD0164,4,23945.86,64.19
ITEM002354,ORD00523,PROD0471,8,2066.34,63.63
ITEM002355,ORD00382,PROD0426,10,15963.36,62.11
ITEM002356,ORD00336,PROD0414,5,34805.19,48.15
ITEM002357,ORD00907,PROD0108,8,8514.28,87.48
ITEM002358,ORD00582,PROD0212,3,37523.12,41.96
ITEM002359,ORD00034,PROD0467,3,43079.28,66.45
ITEM002360,ORD00653,PROD0438,5,14476.68,40.72
ITEM002361,ORD00599,PROD0413,1,4385.97,47.94
ITEM002362,ORD00031,PROD0013,6,1335.95,39.17
ITEM002363,ORD00764,PROD0259,3,41127.85,29.38
ITEM002364,ORD00272,PROD0346,7,18516.16,43.38
ITEM002365,ORD00479,PROD0440,9,31877.24,82.06
ITEM002366,ORD00459,PROD0390,2,12872.01,27.06
ITEM002367,ORD00115,PROD0279,8,8999.07,30.54
ITEM002368,ORD00222,PROD0374,7,20428.96,31.7
ITEM002369,ORD00076,PROD0291,4,45850.37,68.17
ITEM002370,ORD00720,PROD0169,7,37286.23,21.34
ITEM002371,ORD00962,PROD0315,8,5317.15,65.09
ITEM002372,ORD00352,PROD0446,6,42914.31,67.06
ITEM002373,ORD00868,PROD0465,8,17361.23,89.79
ITEM002374,ORD00890,PROD0307,5,25818.89,96.54
ITEM002375,ORD00166,PROD0225,6,4172.2,72.4
ITEM002376,ORD00920,PROD0090,9,30438.37,10.85
ITEM002377,ORD00864,PROD0340,7,33477.56,89.18
ITEM002378,ORD00840,PROD0490,5,10186.69,82.56
ITEM002379,ORD00917,PROD0055,6,1244.03,82.63
ITEM002380,ORD00921,PROD0247,8,49057.23,72.92
ITEM002381,ORD00050,PROD0476,1,230.34,94.33
ITEM002382,ORD00338,PROD0116,3,23402.95,28.57
ITEM002383,ORD00018,PROD0186,1,6901.05,38.07
ITEM002384,ORD00670,PROD0020,6,5239.87,25.1
ITEM002385,ORD00267,PROD0077,10,25156.16,63.41
ITEM002386,ORD00290,PROD0176,7,4157.74,54.83
ITEM002387,ORD00542,PROD0061,9,41060.58,66.28
ITEM002388,ORD00019,PROD0500,3,7771.47,34.53
ITEM002389,ORD00106,PROD0014,8,30968.99,24.86
ITEM002390,ORD00454,PROD0172,9,4218.05,75.89
ITEM002391,ORD00875,PROD0207,10,3353.6,78.67
ITEM002392,ORD00896,PROD0110,1,21827.76,62.26
ITEM002393,ORD00661,PROD0338,4,3708.41,86.51
ITEM002394,ORD00778,PROD0448,8,40358.65,2.84
ITEM002395,ORD00572,PROD0208,8,30390.68,72.76
ITEM002396,ORD00910,PROD0141,5,7778.8,30.8
ITEM002397,ORD00110,PROD0355,9,40929.85,98.54
ITEM002398,ORD00754,PROD0024,2,15432.66,49.94
ITEM002399,ORD00709,PROD0078,7,39829.28,65.41
ITEM002400,ORD00829,PROD0317,7,41278.34,73.13
ITEM002401,ORD00949,PROD0364,10,282.64,65.08
ITEM002402,ORD00448,PROD0360,2,16780.3,10.51
ITEM002403,ORD00187,PROD0454,6,29631.6,94.42
ITEM002404,ORD00307,PROD0330,1,12370.4,26.58
ITEM002405,ORD00083,PROD0136,3,32256.27,18.38
ITEM002406,ORD00546,PROD0048,10,34241.0,88.18
ITEM002407,ORD00747,PROD0457,3,14421.29,90.46
ITEM002408,ORD00891,PROD0053,7,22303.71,52.5
ITEM002409,ORD00926,PROD0367,7,21543.23,30.93
ITEM002410,ORD00003,PROD0062,9,18402.59,48.71
ITEM002411,ORD00186,PROD0197,6,30387.45,40.63
ITEM002412,ORD00211,PROD0344,10,11308.39,87.48
ITEM002413,ORD00301,PROD0044,10,36451.1,87.09
ITEM002414,ORD00356,PROD0266,3,30340.4,72.81
ITEM002415,ORD00429,PROD0356,4,35245.35,98.24
ITEM002416,ORD00663,PROD0108,9,29994.38,99.94
ITEM002417,ORD00878,PROD0457,1,35590.33,78.41
ITEM002418,ORD00593,PROD0254,8,33454.76,80.5
ITEM002419,ORD00466,PROD0364,7,49260.64,14.13
ITEM002420,ORD00067,PROD0235,9,30514.07,82.51
ITEM002421,ORD00724,PROD0482,5,726.58,54.78
ITEM002422,ORD00234,PROD0045,10,7139.95,98.82
ITEM002423,ORD00322,PROD0097,4,43635.86,73.15
ITEM002424,ORD00727,PROD0017,5,49986.19,85.63
ITEM002425,ORD00234,PROD0335,5,24884.36,68.98
ITEM002426,ORD00078,PROD0041,7,12885.48,89.74
ITEM002427,ORD00895,PROD0404,6,39563.76,7.48
ITEM002428,ORD00138,PROD0007,1,6982.29,11.09
ITEM002429,ORD00151,PROD0319,7,34773.11,30.17
ITEM002430,ORD00650,PROD0114,3,14569.96,74.51
ITEM002431,ORD00094,PROD0283,1,19478.2,10.39
ITEM002432,ORD00433,PROD0347,2,24786.0,47.21
ITEM002433,ORD00301,PROD0035,9,7248.56,85.25
ITEM002434,ORD00672,PROD0131,3,18588.14,89.19
ITEM002435,ORD00826,PROD0126,6,24798.91,8.82
ITEM002436,ORD00282,PROD0410,3,49781.32,36.68
ITEM002437,ORD00110,PROD0045,10,20986.13,48.53
ITEM002438,ORD00137,PROD0274,7,46774.83,18.75
ITEM002439,ORD00598,PROD0492,2,22153.93,71.8
ITEM002440,ORD00905,PROD0371,9,18675.42,61.56
ITEM002441,ORD00543,PROD0057,2,20699.42,51.85
ITEM002442,ORD00969,PROD0065,10,20512.6,90.99
ITEM002443,ORD00621,PROD0109,6,14435.37,67.49
ITEM002444,ORD00151,PROD0325,5,15634.82,46.83
ITEM002445,ORD00949,PROD0060,7,29636.94,23.36
ITEM002446,ORD00129,PROD0260,4,35219.74,85.32
ITEM002447,ORD00673,PROD0355,2,42927.72,54.99
ITEM002448,ORD00178,PROD0387,8,8451.32,29.54
ITEM002449,ORD00502,PROD0297,5,5731.29,46.2
ITEM002450,ORD00165,PROD0022,4,14942.9,98.8
ITEM002451,ORD00799,PROD0321,8,40269.1,45.8
ITEM002452,ORD00581,PROD0276,3,33277.74,49.59
ITEM002453,ORD00072,PROD0438,10,45124.55,36.23
ITEM002454,ORD00794,PROD0492,1,501.85,5.5
ITEM002455,ORD00129,PROD0138,5,26451.58,69.98
ITEM002456,ORD00654,PROD0438,5,33243.46,69.93
ITEM002457,ORD00846,PROD0155,2,22184.32,53.0
ITEM002458,ORD00941,PROD0377,2,25808.36,75.67
ITEM002459,ORD00996,PROD0156,10,8003.08,9.25
ITEM002460,ORD00579,PROD0054,7,2059.7,49.98
ITEM002461,ORD00682,PROD0228,2,23324.73,8.8
ITEM002462,ORD00795,PROD0407,9,37458.23,81.43
ITEM002463,ORD00013,PROD0121,5,17786.29,49.13
ITEM002464,ORD00834,PROD0288,2,39392.83,36.23
ITEM002465,ORD00274,PROD0246,5,39768.97,38.87
ITEM002466,ORD00003,PROD0283,5,21017.91,34.04
ITEM002467,ORD00348,PROD0461,3,22593.57,3.72
ITEM002468,ORD00168,PROD0033,3,36094.6,83.37
ITEM002469,ORD00281,PROD0188,1,42078.81,47.91
ITEM002470,ORD00232,PROD0343,1,48500.01,81.81
ITEM002471,ORD00930,PROD0480,2,350.86,79.65
ITEM002472,ORD00939,PROD0416,3,49486.72,51.8
ITEM002473,ORD00011,PROD0252,9,22733.86,96.22
ITEM002474,ORD00440,PROD0228,1,11532.55,92.14
ITEM002475,ORD00672,PROD0055,4,8107.31,13.35
ITEM002476,ORD00268,PROD0252,1,4404.3,14.01
ITEM002477,ORD00166,PROD0340,10,30252.52,8.31
ITEM002478,ORD00399,PROD0324,8,46131.48,84.87
ITEM002479,ORD00623,PROD0320,4,45350.65,7.39
ITEM002480,ORD00788,PROD0098,4,9068.73,10.21
ITEM002481,ORD00043,PROD0257,8,26970.05,70.9
ITEM002482,ORD00290,PROD0308,8,17615.25,83.58
ITEM002483,ORD00214,PROD0319,8,14723.19,89.45
ITEM002484,ORD00198,PROD0427,4,32446.87,82.78
ITEM002485,ORD00963,PROD0320,5,41441.02,36.61
ITEM002486,ORD00585,PROD0001,9,10585.93,62.38
ITEM002487,ORD00862,PROD0204,6,41886.26,47.65
ITEM002488,ORD00384,PROD0173,2,25610.06,12.97
ITEM002489,ORD00312,PROD0443,3,2109.23,43.05
ITEM002490,ORD00903,PROD0389,5,23956.8,82.58
ITEM002491,ORD00148,PROD0265,3,1940.98,32.15
ITEM002492,ORD00698,PROD0446,9,38016.51,71.08
ITEM002493,ORD00043,PROD0118,6,31897.29,42.54
ITEM002494,ORD00176,PROD0083,5,7472.74,61.73
ITEM002495,ORD00353,PROD0239,9,8884.05,33.05
ITEM002496,ORD00700,PROD0124,9,26326.89,54.97
ITEM002497,ORD00795,PROD0113,7,26793.84,53.95
ITEM002498,ORD00270,PROD0072,9,31364.51,63.09
ITEM002499,ORD00151,PROD0334,6,36486.51,97.93
ITEM002500,ORD00997,PROD0077,3,42964.67,62.82
